WPT,Date,Occurrence ID,Scientific name,Common name,Family
WPT_358,1909-06-12,231853786,Hydroporus planus,,Dytiscidae
WPT_358,1909-06-12,231853787,Hygrotus quinquelineatus,,Dytiscidae
WPT_358,1909-06-12,231853788,Ilybius fuliginosus,,Dytiscidae
WPT_358,1909-06-12,231853789,Hydroporus tessellatus,,Dytiscidae
WPT_095,1909-06-05,231853790,Ochthebius lejolisii,,Hydraenidae
WPT_106,1909-06-05,231853791,Noterus clavicornis,Larger Noterus,Noteridae
WPT_410,1907-10-12,231853792,Hydroporus erythrocephalus,,Dytiscidae
WPT_355,1908-05-03,231853793,Hydroporus tessellatus,,Dytiscidae
WPT_355,1908-05-03,231853794,Hydroporus palustris,,Dytiscidae
WPT_355,1908-05-03,231853795,Hydroporus memnonius,,Dytiscidae
WPT_355,1908-05-03,231853796,Agabus unguicularis,,Dytiscidae
WPT_355,1908-05-03,231853797,Hydroporus umbrosus,,Dytiscidae
WPT_355,1908-05-03,231853798,Agabus nebulosus,,Dytiscidae
WPT_355,1908-05-03,231853799,Hydrobius fuscipes,,Hydrophilidae
WPT_355,1908-05-03,231853800,Anacaena globulus,,Hydrophilidae
WPT_355,1908-05-03,231853801,Stictonectes lepidus,,Dytiscidae
WPT_355,1908-05-03,231853802,Agabus bipustulatus,,Dytiscidae
WPT_355,1908-05-03,231853803,Haliplus confinis,,Haliplidae
WPT_345,1908-04-26,231853804,Agabus paludosus,,Dytiscidae
WPT_345,1908-04-26,231853805,Hydroporus nigrita,,Dytiscidae
WPT_345,1908-04-26,231853806,Hydraena riparia,,Hydraenidae
WPT_345,1908-04-26,231853807,Hydroporus pubescens,,Dytiscidae
WPT_345,1908-04-26,231853808,Hydroporus gyllenhalii,,Dytiscidae
WPT_345,1908-04-26,231853809,Hydroporus memnonius,,Dytiscidae
WPT_345,1908-04-26,231853810,Agabus bipustulatus,,Dytiscidae
WPT_345,1908-04-26,231853811,Hydrobius fuscipes,,Hydrophilidae
WPT_349,1908-04-26,231853812,Hydroporus striola,,Dytiscidae
WPT_349,1908-04-26,231853813,Laccophilus minutus,,Dytiscidae
WPT_349,1908-04-26,231853814,Dytiscus marginalis,Great Diving Beetle,Dytiscidae
WPT_349,1908-04-26,231853815,Agabus bipustulatus,,Dytiscidae
WPT_349,1908-04-26,231853816,Agabus nebulosus,,Dytiscidae
WPT_349,1908-04-26,231853817,Hydroporus palustris,,Dytiscidae
WPT_349,1908-04-26,231853818,Hydroporus pubescens,,Dytiscidae
WPT_349,1908-04-26,231853819,Acilius sulcatus,,Dytiscidae
WPT_349,1908-04-26,231853820,Hydrobius fuscipes,,Hydrophilidae
WPT_349,1908-04-26,231853821,Limnebius truncatellus,,Hydraenidae
WPT_349,1908-04-26,231853822,Hydroporus erythrocephalus,,Dytiscidae
WPT_349,1908-04-26,231853823,Hydroporus umbrosus,,Dytiscidae
WPT_349,1908-04-26,231853824,Agabus sturmii,,Dytiscidae
WPT_349,1908-04-26,231853825,Hydroporus planus,,Dytiscidae
WPT_349,1908-04-26,231853826,Hydroporus gyllenhalii,,Dytiscidae
WPT_349,1908-04-26,231853827,Ilybius fuliginosus,,Dytiscidae
WPT_364,1908-04-19,231853828,Agabus nebulosus,,Dytiscidae
WPT_364,1908-04-19,231853829,Stictonectes lepidus,,Dytiscidae
WPT_364,1908-04-19,231853830,Hygrotus inaequalis,,Dytiscidae
WPT_557,1910-05-21,231853832,Helophorus granularis,,Hydrophilidae
WPT_557,1910-05-21,231853833,Limnebius truncatellus,,Hydraenidae
WPT_557,1910-05-21,231853834,Hydroporus incognitus,,Dytiscidae
WPT_557,1910-05-21,231853835,Hydroporus memnonius,,Dytiscidae
WPT_259,1909-05-09,231853836,Agabus nebulosus,,Dytiscidae
WPT_259,1909-05-09,231853837,Hygrotus quinquelineatus,,Dytiscidae
WPT_259,1909-05-09,231853838,Haliplus ruficollis,,Haliplidae
WPT_259,1909-05-09,231853839,Hygrotus inaequalis,,Dytiscidae
WPT_297,1909-05-08,231853840,Agabus nebulosus,,Dytiscidae
WPT_297,1909-05-08,231853841,Hydroporus tessellatus,,Dytiscidae
WPT_297,1909-05-08,231853842,Agabus bipustulatus,,Dytiscidae
WPT_297,1909-05-08,231853843,Hydroporus pubescens,,Dytiscidae
WPT_297,1909-05-08,231853844,Hydroporus planus,,Dytiscidae
WPT_297,1909-05-08,231853845,Hydroporus palustris,,Dytiscidae
WPT_296,1909-05-08,231853846,Ochthebius marinus,,Hydraenidae
WPT_296,1909-05-08,231853847,Ochthebius punctatus,,Hydraenidae
WPT_296,1909-05-08,231853848,Hydroporus pubescens,,Dytiscidae
WPT_296,1909-05-08,231853849,Hydroporus palustris,,Dytiscidae
WPT_292,1909-05-02,231853850,Ilybius quadriguttatus,,Dytiscidae
WPT_292,1909-05-02,231853851,Haliplus ruficollis,,Haliplidae
WPT_292,1909-05-02,231853852,Ilybius fuliginosus,,Dytiscidae
WPT_292,1909-05-02,231853853,Haliplus lineatocollis,,Haliplidae
WPT_292,1909-05-02,231853854,Hyphydrus ovatus,,Dytiscidae
WPT_292,1909-05-02,231853855,Hygrotus quinquelineatus,,Dytiscidae
WPT_215,1991-08-30,231853879,Dytiscus semisulcatus,,Dytiscidae
WPT_215,1991-08-30,231853880,Enochrus coarctatus,,Hydrophilidae
WPT_215,1991-08-30,231853881,Hydroporus palustris,,Dytiscidae
WPT_215,1991-08-30,231853882,Haliplus ruficollis,,Haliplidae
WPT_215,1991-08-30,231853883,Hydroporus planus,,Dytiscidae
WPT_215,1991-08-30,231853884,Hydroporus memnonius,,Dytiscidae
WPT_215,1991-08-30,231853885,Ilybius quadriguttatus,,Dytiscidae
WPT_215,1991-08-30,231853886,Anacaena lutescens,,Hydrophilidae
WPT_215,1991-08-30,231853887,Hydroporus erythrocephalus,,Dytiscidae
WPT_215,1991-08-30,231853888,Agabus bipustulatus,,Dytiscidae
WPT_215,1991-08-30,231853889,Helophorus brevipalpis,,Hydrophilidae
WPT_215,1991-08-30,231853890,Gyrinus natator,,Gyrinidae
WPT_215,1991-08-30,231853891,Scirtes hemisphaericus,,Scirtidae
WPT_215,1991-08-30,231853892,Cercyon tristis,,Hydrophilidae
WPT_215,1991-08-30,231853893,Coelostoma orbiculare,,Hydrophilidae
WPT_215,1991-08-30,231853894,Hydaticus seminiger,,Dytiscidae
WPT_215,1991-08-30,231853895,Laccophilus minutus,,Dytiscidae
WPT_215,1991-08-30,231853896,Hydroporus striola,,Dytiscidae
WPT_215,1991-08-30,231853897,Hydrobius fuscipes,,Hydrophilidae
WPT_215,1991-08-30,231853898,Chaetarthria seminulum,,Hydrophilidae
WPT_215,1991-08-30,231853899,Hydraena riparia,,Hydraenidae
WPT_215,1991-08-30,231853900,Ilybius ater,,Dytiscidae
WPT_215,1991-08-30,231853901,Limnebius truncatellus,,Hydraenidae
WPT_215,1991-08-30,231853902,Hydroporus gyllenhalii,,Dytiscidae
WPT_215,1991-08-30,231853903,Agabus sturmii,,Dytiscidae
WPT_215,1991-08-30,231853904,Agabus unguicularis,,Dytiscidae
WPT_215,1991-08-30,231853905,Rhantus grapii,,Dytiscidae
WPT_215,1991-08-30,231853906,Ilybius guttiger,,Dytiscidae
WPT_215,1991-08-30,231853907,Acilius canaliculatus,,Dytiscidae
WPT_215,1991-08-30,231853908,Anacaena globulus,,Hydrophilidae
WPT_149,1991-08-30,231853909,Cyphon pubescens,,Scirtidae
WPT_149,1991-08-30,231853910,Limnebius truncatellus,,Hydraenidae
WPT_149,1991-08-30,231853911,Hydroporus palustris,,Dytiscidae
WPT_149,1991-08-30,231853912,Haliplus sibiricus,,Haliplidae
WPT_149,1991-08-30,231853913,Noterus crassicornis,Smaller Noterus,Noteridae
WPT_149,1991-08-30,231853914,Hygrotus confluens,,Dytiscidae
WPT_149,1991-08-30,231853915,Hydrobius fuscipes,,Hydrophilidae
WPT_149,1991-08-30,231853916,Anacaena lutescens,,Hydrophilidae
WPT_149,1991-08-30,231853917,Hydroporus angustatus,,Dytiscidae
WPT_149,1991-08-30,231853918,Haliplus ruficollis,,Haliplidae
WPT_106,1909-06-05,231853919,Haliplus lineatocollis,,Haliplidae
WPT_106,1909-06-05,231853920,Haliplus ruficollis,,Haliplidae
WPT_341,1911-05-16,231853921,Hydroporus planus,,Dytiscidae
WPT_341,1911-05-16,231853922,Enochrus bicolor,,Hydrophilidae
WPT_341,1911-05-16,231853923,Hydroporus nigrita,,Dytiscidae
WPT_341,1911-05-16,231853924,Helophorus fulgidicollis,,Hydrophilidae
WPT_341,1911-05-16,231853925,Hydroporus pubescens,,Dytiscidae
WPT_341,1911-05-16,231853926,Helophorus brevipalpis,,Hydrophilidae
WPT_341,1911-05-16,231853927,Hygrotus inaequalis,,Dytiscidae
WPT_341,1911-05-16,231853928,Colymbetes fuscus,,Dytiscidae
WPT_341,1911-05-16,231853929,Agabus sturmii,,Dytiscidae
WPT_341,1911-05-16,231853930,Ilybius fuliginosus,,Dytiscidae
WPT_341,1911-05-16,231853931,Hygrotus impressopunctatus,,Dytiscidae
WPT_341,1911-05-16,231853932,Hydrobius fuscipes,,Hydrophilidae
WPT_341,1911-05-16,231853933,Hydroporus striola,,Dytiscidae
WPT_341,1911-05-16,231853934,Ochthebius punctatus,,Hydraenidae
WPT_341,1911-05-16,231853935,Agabus bipustulatus,,Dytiscidae
WPT_341,1911-05-16,231853936,Hydroporus memnonius,,Dytiscidae
WPT_355,1908-06-25,231853937,Haliplus fulvus,,Haliplidae
WPT_023,1908-06-20,231853938,Agabus bipustulatus,,Dytiscidae
WPT_023,1908-06-20,231853939,Agabus guttatus,,Dytiscidae
WPT_023,1908-06-20,231853940,Hydroporus pubescens,,Dytiscidae
WPT_023,1908-06-20,231853941,Hydroporus gyllenhalii,,Dytiscidae
WPT_023,1908-06-20,231853942,Plateumaris discolor,,Chrysomelidae
WPT_023,1908-06-20,231853943,Hydroporus longulus,,Dytiscidae
WPT_023,1908-06-20,231853944,Hydroporus melanarius,,Dytiscidae
WPT_023,1908-06-20,231853945,Anacaena globulus,,Hydrophilidae
WPT_023,1908-06-20,231853946,Enochrus fuscipennis,,Hydrophilidae
WPT_023,1908-06-20,231853947,Hydroporus obsoletus,,Dytiscidae
WPT_364,1908-04-19,231853948,Hydroporus palustris,,Dytiscidae
WPT_364,1908-04-19,231853949,Acilius sulcatus,,Dytiscidae
WPT_364,1908-04-19,231853950,Agabus bipustulatus,,Dytiscidae
WPT_358,1908-04-12,231853951,Hydroporus planus,,Dytiscidae
WPT_358,1908-04-12,231853952,Hydrobius fuscipes,,Hydrophilidae
WPT_358,1908-04-12,231853953,Hydroporus palustris,,Dytiscidae
WPT_358,1908-04-12,231853954,Hydroporus umbrosus,,Dytiscidae
WPT_358,1908-04-12,231853955,Hydroporus erythrocephalus,,Dytiscidae
WPT_358,1908-04-12,231853956,Haliplus ruficollis,,Haliplidae
WPT_358,1908-04-12,231853957,Hydraena riparia,,Hydraenidae
WPT_358,1908-04-12,231853958,Agabus sturmii,,Dytiscidae
WPT_358,1908-04-12,231853959,Agabus bipustulatus,,Dytiscidae
WPT_358,1908-04-12,231853960,Colymbetes fuscus,,Dytiscidae
WPT_358,1908-04-12,231853961,Anacaena globulus,,Hydrophilidae
WPT_358,1908-04-12,231853962,Ilybius ater,,Dytiscidae
WPT_358,1908-04-12,231853963,Hygrotus inaequalis,,Dytiscidae
WPT_358,1908-04-12,231853964,Enochrus bicolor,,Hydrophilidae
WPT_358,1908-04-12,231853965,Hygrotus impressopunctatus,,Dytiscidae
WPT_358,1908-04-12,231853966,Ochthebius punctatus,,Hydraenidae
WPT_358,1908-04-12,231853967,Laccophilus minutus,,Dytiscidae
WPT_358,1908-04-12,231853968,Rhantus suturellus,,Dytiscidae
WPT_358,1908-04-12,231853969,Hydroporus pubescens,,Dytiscidae
WPT_358,1908-04-12,231853970,Laccobius bipunctatus,,Hydrophilidae
WPT_358,1908-04-12,231853971,Hydroporus striola,,Dytiscidae
WPT_358,1908-04-12,231853972,Ilybius fuliginosus,,Dytiscidae
WPT_357,1908-04-12,231853973,Agabus guttatus,,Dytiscidae
WPT_357,1908-04-12,231853974,Agabus bipustulatus,,Dytiscidae
WPT_348,1908-04-12,231853975,Hydroporus striola,,Dytiscidae
WPT_348,1908-04-12,231853976,Hydroporus nigrita,,Dytiscidae
WPT_348,1908-04-12,231853977,Hydroporus planus,,Dytiscidae
WPT_348,1908-04-12,231853978,Hydroporus pubescens,,Dytiscidae
WPT_348,1908-04-12,231853979,Anacaena globulus,,Hydrophilidae
WPT_348,1908-04-12,231853980,Agabus bipustulatus,,Dytiscidae
WPT_348,1908-04-12,231853981,Hydrobius fuscipes,,Hydrophilidae
WPT_292,1909-05-02,231853982,Hydroporus palustris,,Dytiscidae
WPT_291,1909-05-02,231853983,Hyphydrus ovatus,,Dytiscidae
WPT_291,1909-05-02,231853984,Laccobius bipunctatus,,Hydrophilidae
WPT_291,1909-05-02,231853985,Hydroporus erythrocephalus,,Dytiscidae
WPT_291,1909-05-02,231853986,Hydroporus incognitus,,Dytiscidae
WPT_291,1909-05-02,231853987,Hydroporus palustris,,Dytiscidae
WPT_291,1909-05-02,231853988,Ilybius fuliginosus,,Dytiscidae
WPT_291,1909-05-02,231853989,Haliplus ruficollis,,Haliplidae
WPT_291,1909-05-02,231853990,Hydroporus striola,,Dytiscidae
WPT_291,1909-05-02,231853991,Noterus crassicornis,Smaller Noterus,Noteridae
WPT_291,1909-05-02,231853992,Rhantus exsoletus,,Dytiscidae
WPT_256,1909-05-09,231853993,Helophorus brevipalpis,,Hydrophilidae
WPT_256,1909-05-09,231853994,Hygrotus quinquelineatus,,Dytiscidae
WPT_256,1909-05-09,231853995,Hydroporus erythrocephalus,,Dytiscidae
WPT_256,1909-05-09,231853996,Haliplus lineatocollis,,Haliplidae
WPT_256,1909-05-09,231853997,Colymbetes fuscus,,Dytiscidae
WPT_256,1909-05-09,231853998,Dytiscus semisulcatus,,Dytiscidae
WPT_256,1909-05-09,231853999,Gyrinus marinus,,Gyrinidae
WPT_256,1909-05-09,231854000,Agabus sturmii,,Dytiscidae
WPT_256,1909-05-09,231854001,Porhydrus lineatus,,Dytiscidae
WPT_256,1909-05-09,231854002,Hydroporus palustris,,Dytiscidae
WPT_256,1909-05-09,231854003,Gyrinus caspius,,Gyrinidae
WPT_256,1909-05-09,231854004,Laccophilus minutus,,Dytiscidae
WPT_256,1909-05-09,231854005,Haliplus ruficollis,,Haliplidae
WPT_259,1909-05-09,231854006,Nebrioporus assimilis,,Dytiscidae
WPT_259,1909-05-09,231854007,Hydroporus palustris,,Dytiscidae
WPT_273,1997-06-24,231854008,Helophorus brevipalpis,,Hydrophilidae
WPT_273,1997-06-24,231854009,Hydrobius fuscipes,,Hydrophilidae
WPT_303,1997-06-24,231854010,Hydrobius fuscipes,,Hydrophilidae
WPT_303,1997-06-24,231854011,Helophorus brevipalpis,,Hydrophilidae
WPT_453,1997-07-01,231854012,Oreodytes sanmarkii,,Dytiscidae
WPT_453,1997-07-01,231854013,Limnebius truncatellus,,Hydraenidae
WPT_453,1997-07-01,231854014,Oreodytes septentrionalis,,Dytiscidae
WPT_453,1997-07-01,231854015,Hydraena gracilis,,Hydraenidae
WPT_448,1997-07-01,231854016,Oreodytes septentrionalis,,Dytiscidae
WPT_448,1997-07-01,231854017,Oreodytes sanmarkii,,Dytiscidae
WPT_437,1997-07-03,231854018,Haliplus lineatocollis,,Haliplidae
WPT_437,1997-07-03,231854019,Oreodytes sanmarkii,,Dytiscidae
WPT_437,1997-07-03,231854020,Agabus guttatus,,Dytiscidae
WPT_437,1997-07-03,231854021,Oreodytes davisii,,Dytiscidae
WPT_403,1997-07-03,231854022,Oreodytes sanmarkii,,Dytiscidae
WPT_403,1997-07-03,231854023,Helophorus brevipalpis,,Hydrophilidae
WPT_403,1997-07-03,231854024,Oreodytes davisii,,Dytiscidae
WPT_403,1997-07-03,231854025,Oreodytes septentrionalis,,Dytiscidae
WPT_402,1997-07-03,231854026,Megasternum concinnum,,Hydrophilidae
WPT_402,1997-07-03,231854027,Oreodytes davisii,,Dytiscidae
WPT_402,1997-07-03,231854028,Oreodytes sanmarkii,,Dytiscidae
WPT_424,1997-07-03,231854029,Haliplus sibiricus,,Haliplidae
WPT_424,1997-07-03,231854030,Nebrioporus depressus,,Dytiscidae
WPT_424,1997-07-03,231854031,Oreodytes septentrionalis,,Dytiscidae
WPT_424,1997-07-03,231854032,Orectochilus villosus,Hairy Whirligig Beetle,Gyrinidae
WPT_424,1997-07-03,231854033,Haliplus fluviatilis,,Haliplidae
WPT_424,1997-07-03,231854034,Haliplus lineatocollis,,Haliplidae
WPT_440,1997-07-03,231854035,Haliplus lineatocollis,,Haliplidae
WPT_440,1997-07-03,231854036,Oreodytes septentrionalis,,Dytiscidae
WPT_440,1997-07-03,231854037,Oreodytes sanmarkii,,Dytiscidae
WPT_440,1997-07-03,231854038,Nebrioporus depressus,,Dytiscidae
WPT_440,1997-07-03,231854039,Haliplus sibiricus,,Haliplidae
WPT_433,1997-07-03,231854040,Cercyon melanocephalus,,Hydrophilidae
WPT_433,1997-07-03,231854041,Oreodytes davisii,,Dytiscidae
WPT_433,1997-07-03,231854042,Oreodytes sanmarkii,,Dytiscidae
WPT_438,1997-07-03,231854043,Oreodytes sanmarkii,,Dytiscidae
WPT_438,1997-07-03,231854044,Oreodytes davisii,,Dytiscidae
WPT_149,1991-08-30,231854045,Hydraena britteni,,Hydraenidae
WPT_149,1991-08-30,231854046,Ilybius quadriguttatus,,Dytiscidae
WPT_149,1991-08-30,231854047,Haliplus flavicollis,,Haliplidae
WPT_149,1991-08-30,231854048,Prasocuris phellandrii,,Chrysomelidae
WPT_149,1991-08-30,231854049,Cyphon padi,,Scirtidae
WPT_149,1991-08-30,231854050,Ilybius guttiger,,Dytiscidae
WPT_149,1991-08-30,231854051,Hydaticus seminiger,,Dytiscidae
WPT_149,1991-08-30,231854052,Agabus bipustulatus,,Dytiscidae
WPT_149,1991-08-30,231854053,Anacaena limbata,,Hydrophilidae
WPT_149,1991-08-30,231854054,Haliplus lineatocollis,,Haliplidae
WPT_149,1991-08-30,231854055,Cercyon convexiusculus,,Hydrophilidae
WPT_149,1991-08-30,231854056,Megasternum concinnum,,Hydrophilidae
WPT_149,1991-08-30,231854057,Helophorus aequalis,,Hydrophilidae
WPT_149,1991-08-30,231854058,Helophorus brevipalpis,,Hydrophilidae
WPT_149,1991-08-30,231854059,Hydroporus tessellatus,,Dytiscidae
WPT_149,1991-08-30,231854060,Scirtes hemisphaericus,,Scirtidae
WPT_255,1995-05-05,231854061,Cryptopleurum minutum,,Hydrophilidae
WPT_255,1995-05-05,231854062,Cercyon impressus,,Hydrophilidae
WPT_255,1995-05-05,231854063,Cercyon lateralis,,Hydrophilidae
WPT_208,1911-08-11,231854064,Haliplus sibiricus,,Haliplidae
WPT_200,1911-08-11,231854065,Haliplus ruficollis,,Haliplidae
WPT_200,1911-08-11,231854066,Haliplus lineolatus,,Haliplidae
WPT_200,1911-08-11,231854067,Hygrotus inaequalis,,Dytiscidae
WPT_200,1911-08-11,231854068,Laccophilus minutus,,Dytiscidae
WPT_200,1911-08-11,231854069,Gyrinus aeratus,,Gyrinidae
WPT_200,1911-08-11,231854070,Porhydrus lineatus,,Dytiscidae
WPT_200,1911-08-11,231854071,Gyrinus marinus,,Gyrinidae
WPT_200,1911-08-11,231854072,Helophorus brevipalpis,,Hydrophilidae
WPT_200,1911-08-11,231854073,Nebrioporus assimilis,,Dytiscidae
WPT_200,1911-08-11,231854074,Ochthebius minimus,,Hydraenidae
WPT_200,1911-08-11,231854075,Hygrotus quinquelineatus,,Dytiscidae
WPT_348,1908-04-12,231854108,Hydroporus erythrocephalus,,Dytiscidae
WPT_348,1908-04-12,231854109,Hydroporus palustris,,Dytiscidae
WPT_434,1908-01-19,231854110,Ochthebius dilatatus,,Hydraenidae
WPT_434,1908-01-19,231854111,Helophorus brevipalpis,,Hydrophilidae
WPT_200,1911-08-11,231854112,Hygrotus novemlineatus,,Dytiscidae
WPT_204,1911-08-11,231854113,Laccophilus minutus,,Dytiscidae
WPT_204,1911-08-11,231854114,Haliplus lineatocollis,,Haliplidae
WPT_204,1911-08-11,231854115,Hygrotus quinquelineatus,,Dytiscidae
WPT_204,1911-08-11,231854116,Haliplus ruficollis,,Haliplidae
WPT_204,1911-08-11,231854117,Haliplus lineolatus,,Haliplidae
WPT_204,1911-08-11,231854118,Ilybius fuliginosus,,Dytiscidae
WPT_204,1911-08-11,231854119,Gyrinus marinus,,Gyrinidae
WPT_204,1911-08-11,231854120,Haliplus immaculatus,,Haliplidae
WPT_204,1911-08-11,231854121,Porhydrus lineatus,,Dytiscidae
WPT_204,1911-08-11,231854122,Nebrioporus assimilis,,Dytiscidae
WPT_204,1911-08-11,231854123,Hyphydrus ovatus,,Dytiscidae
WPT_204,1911-08-11,231854124,Hygrotus quinquelineatus,,Dytiscidae
WPT_204,1911-08-11,231854125,Haliplus lineolatus,,Haliplidae
WPT_204,1911-08-11,231854126,Porhydrus lineatus,,Dytiscidae
WPT_204,1911-08-11,231854127,Haliplus ruficollis,,Haliplidae
WPT_204,1911-08-11,231854128,Laccophilus minutus,,Dytiscidae
WPT_035,1988-06-21,231854171,Gyrinus marinus,,Gyrinidae
WPT_035,1988-06-21,231854172,Helophorus brevipalpis,,Hydrophilidae
WPT_035,1988-06-21,231854173,Donacia bicolora,Two-tone Reed Beetle,Chrysomelidae
WPT_035,1988-06-21,231854174,Haliplus ruficollis,,Haliplidae
WPT_035,1988-06-21,231854175,Ilybius ater,,Dytiscidae
WPT_035,1988-06-21,231854176,Hygrotus quinquelineatus,,Dytiscidae
WPT_048,1988-06-21,231854177,Hydroporus palustris,,Dytiscidae
WPT_048,1988-06-21,231854178,Helophorus brevipalpis,,Hydrophilidae
WPT_048,1988-06-21,231854179,Hydroporus tessellatus,,Dytiscidae
WPT_048,1988-06-21,231854180,Dryops luridus,,Dryopidae
WPT_048,1988-06-21,231854181,Hygrotus inaequalis,,Dytiscidae
WPT_048,1988-06-21,231854182,Rhantus exsoletus,,Dytiscidae
WPT_048,1988-06-21,231854183,Hygrotus quinquelineatus,,Dytiscidae
WPT_048,1988-06-21,231854184,Helophorus aequalis,,Hydrophilidae
WPT_048,1988-06-21,231854185,Haliplus ruficollis,,Haliplidae
WPT_048,1988-06-21,231854186,Ilybius ater,,Dytiscidae
WPT_559,1997-07-06,231854187,Megasternum concinnum,,Hydrophilidae
WPT_559,1997-07-06,231854188,Helophorus brevipalpis,,Hydrophilidae
WPT_559,1997-07-06,231854189,Orectochilus villosus,Hairy Whirligig Beetle,Gyrinidae
WPT_559,1997-07-06,231854190,Haliplus lineatocollis,,Haliplidae
WPT_559,1997-07-06,231854191,Ilybius fuliginosus,,Dytiscidae
WPT_559,1997-07-06,231854192,Oreodytes sanmarkii,,Dytiscidae
WPT_559,1997-07-06,231854193,Nebrioporus depressus,,Dytiscidae
WPT_559,1997-07-06,231854194,Hydraena riparia,,Hydraenidae
WPT_581,1997-07-11,231854195,Ilybius fuliginosus,,Dytiscidae
WPT_581,1997-07-11,231854196,Gyrinus substriatus,,Gyrinidae
WPT_581,1997-07-11,231854197,Helophorus aequalis,,Hydrophilidae
WPT_581,1997-07-11,231854198,Helophorus brevipalpis,,Hydrophilidae
WPT_548,1997-08-05,231854199,Oreodytes septentrionalis,,Dytiscidae
WPT_548,1997-08-05,231854200,Limnebius truncatellus,,Hydraenidae
WPT_548,1997-08-05,231854201,Oreodytes sanmarkii,,Dytiscidae
WPT_548,1997-08-05,231854202,Helophorus brevipalpis,,Hydrophilidae
WPT_232,1997-08-09,231854203,Haliplus lineolatus,,Haliplidae
WPT_232,1997-08-09,231854204,Nebrioporus depressus,,Dytiscidae
WPT_285,1997-08-10,231854205,Nebrioporus depressus,,Dytiscidae
WPT_417,1996-06-01,231854206,Cercyon marinus,,Hydrophilidae
WPT_423,1996-06-06,231854207,Helophorus brevipalpis,,Hydrophilidae
WPT_411,1996-06-06,231854208,Helophorus aequalis,,Hydrophilidae
WPT_411,1996-06-06,231854209,Anacaena globulus,,Hydrophilidae
WPT_411,1996-06-06,231854210,Cercyon melanocephalus,,Hydrophilidae
WPT_421,1996-06-06,231854211,Cercyon marinus,,Hydrophilidae
WPT_421,1996-06-06,231854212,Helophorus brevipalpis,,Hydrophilidae
WPT_397,1996-06-06,231854213,Helophorus obscurus,,Hydrophilidae
WPT_397,1996-06-06,231854214,Cercyon marinus,,Hydrophilidae
WPT_397,1996-06-06,231854215,Helophorus obscurus,,Hydrophilidae
WPT_374,1996-06-06,231854216,Cercyon marinus,,Hydrophilidae
WPT_480,1996-06-07,231854217,Hydroporus pubescens,,Dytiscidae
WPT_181,1996-06-13,231854218,Hydroporus scalesianus,,Dytiscidae
WPT_377,1996-06-14,231854219,Orectochilus villosus,Hairy Whirligig Beetle,Gyrinidae
WPT_372,1996-06-14,231854220,Cercyon marinus,,Hydrophilidae
WPT_372,1996-06-14,231854221,Helophorus aequalis,,Hydrophilidae
WPT_372,1996-06-14,231854222,Orectochilus villosus,Hairy Whirligig Beetle,Gyrinidae
WPT_230,1996-06-19,231854223,Hydroporus scalesianus,,Dytiscidae
WPT_225,1996-06-19,231854224,Anacaena limbata,,Hydrophilidae
WPT_225,1996-06-19,231854225,Coelostoma orbiculare,,Hydrophilidae
WPT_225,1996-06-19,231854226,Anacaena globulus,,Hydrophilidae
WPT_327,1996-06-20,231854227,Ilybius quadriguttatus,,Dytiscidae
WPT_327,1996-06-20,231854228,Hydrobius fuscipes,,Hydrophilidae
WPT_327,1996-06-20,231854229,Noterus crassicornis,Smaller Noterus,Noteridae
